,Tournament,League,Date,Team1,Team2,WinTeam,Team1Kills,Team2Kills,Team1Gold,Team2Gold,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1RiftHeralds,Team2RiftHeralds,Team1Towers,Team2Towers,Team1Inhibitors,Team2Inhibitors,Year,Team_T1,Region_code_T1,Team_T2,Region_code_T2,Team_Win,Region_code_Win,Blue/Red
5506,LCK 2016 Spring,LCK,2016-02-19 08:01:00,KT Rolster,CJ Entus,KT Rolster,19.0,12.0,72900.0,61400.0,2.0,3.0,0.0,0.0,3.0,0.0,10.0,3.0,,,2016,KT,KR,CJ,KR,KT,KR,Blue
5507,LCK 2016 Spring,LCK,2016-02-19 08:59:00,CJ Entus,KT Rolster,CJ Entus,25.0,6.0,91000.0,71000.0,4.0,2.0,2.0,0.0,1.0,1.0,9.0,3.0,,,2016,CJ,KR,KT,KR,CJ,KR,Blue
5509,LCK 2016 Spring,LCK,2016-02-19 10:04:00,KT Rolster,CJ Entus,KT Rolster,14.0,11.0,105600.0,95400.0,6.0,2.0,2.0,0.0,1.0,1.0,11.0,5.0,,,2016,KT,KR,CJ,KR,KT,KR,Blue
5514,LCK 2016 Spring,LCK,2016-02-19 11:24:00,Jin Air Green Wings,ROX Tigers,ROX Tigers,8.0,13.0,58200.0,73300.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,11.0,,,2016,JAG,KR,ROX,KR,ROX,KR,Red
5517,LCK 2016 Spring,LCK,2016-02-19 12:37:00,ROX Tigers,Jin Air Green Wings,ROX Tigers,13.0,11.0,72400.0,56200.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,2.0,,,2016,ROX,KR,JAG,KR,ROX,KR,Blue
5534,LCK 2016 Spring,LCK,2016-02-20 08:00:00,SK Telecom T1,Afreeca Freecs,SK Telecom T1,14.0,9.0,66300.0,56900.0,2.0,1.0,1.0,0.0,0.0,2.0,11.0,2.0,,,2016,T1,KR,KDF,KR,T1,KR,Blue
5536,LCK 2016 Spring,LCK,2016-02-20 08:53:00,Afreeca Freecs,SK Telecom T1,Afreeca Freecs,16.0,5.0,67000.0,58500.0,1.0,3.0,1.0,0.0,0.0,1.0,10.0,3.0,,,2016,KDF,KR,T1,KR,KDF,KR,Blue
5538,LCK 2016 Spring,LCK,2016-02-20 09:46:00,SK Telecom T1,Afreeca Freecs,Afreeca Freecs,3.0,7.0,51500.0,64700.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,9.0,,,2016,T1,KR,KDF,KR,KDF,KR,Red
5540,LCK 2016 Spring,LCK,2016-02-20 10:36:00,SBENU Sonicboom,Samsung Galaxy,Samsung Galaxy,3.0,17.0,41000.0,62200.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,,,2016,,NA,SSG,KR,SSG,KR,Red
5541,LCK 2016 Spring,LCK,2016-02-20 11:45:00,Samsung Galaxy,SBENU Sonicboom,Samsung Galaxy,11.0,3.0,61000.0,48500.0,3.0,1.0,1.0,0.0,0.0,1.0,11.0,2.0,,,2016,SSG,KR,,NA,SSG,KR,Blue
5591,LCK 2016 Spring,LCK,2016-02-24 08:01:00,ROX Tigers,SBENU Sonicboom,ROX Tigers,15.0,1.0,50600.0,35000.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,,,2016,ROX,KR,,NA,ROX,KR,Blue
5592,LCK 2016 Spring,LCK,2016-02-24 08:45:00,SBENU Sonicboom,ROX Tigers,ROX Tigers,4.0,20.0,34000.0,52300.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,,,2016,,NA,ROX,KR,ROX,KR,Red
5594,LCK 2016 Spring,LCK,2016-02-24 09:32:00,Longzhu Gaming,KT Rolster,Longzhu Gaming,20.0,6.0,70100.0,49100.0,2.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,,,2016,LZ,KR,KT,KR,LZ,KR,Blue
5598,LCK 2016 Spring,LCK,2016-02-24 10:43:00,KT Rolster,Longzhu Gaming,KT Rolster,13.0,1.0,47300.0,33200.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,,,2016,KT,KR,LZ,KR,KT,KR,Blue
5599,LCK 2016 Spring,LCK,2016-02-24 11:27:00,Longzhu Gaming,KT Rolster,KT Rolster,8.0,11.0,74500.0,77600.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,7.0,,,2016,LZ,KR,KT,KR,KT,KR,Red
5600,LCK 2016 Spring,LCK,2016-02-25 07:58:00,CJ Entus,Kongdoo Monster,CJ Entus,12.0,4.0,70600.0,56800.0,3.0,0.0,1.0,0.0,2.0,0.0,11.0,2.0,,,2016,CJ,KR,KDM,KR,CJ,KR,Blue
5601,LCK 2016 Spring,LCK,2016-02-25 08:54:00,Kongdoo Monster,CJ Entus,Kongdoo Monster,10.0,6.0,84600.0,73700.0,2.0,2.0,1.0,0.0,1.0,1.0,11.0,1.0,,,2016,KDM,KR,CJ,KR,KDM,KR,Blue
5603,LCK 2016 Spring,LCK,2016-02-25 10:04:00,CJ Entus,Kongdoo Monster,CJ Entus,14.0,1.0,62000.0,43800.0,1.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,,,2016,CJ,KR,KDM,KR,CJ,KR,Blue
5717,LCK 2016 Spring,LCK,2016-03-02 08:00:00,SBENU Sonicboom,Jin Air Green Wings,Jin Air Green Wings,8.0,18.0,69000.0,73700.0,3.0,1.0,1.0,1.0,1.0,0.0,6.0,8.0,,,2016,,NA,JAG,KR,JAG,KR,Red
5720,LCK 2016 Spring,LCK,2016-03-02 09:03:00,Jin Air Green Wings,SBENU Sonicboom,Jin Air Green Wings,17.0,4.0,74300.0,60500.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,3.0,,,2016,JAG,KR,,NA,JAG,KR,Blue
5723,LCK 2016 Spring,LCK,2016-03-02 10:02:00,Kongdoo Monster,CJ Entus,Kongdoo Monster,8.0,14.0,88600.0,81800.0,3.0,2.0,2.0,0.0,0.0,1.0,10.0,4.0,,,2016,KDM,KR,CJ,KR,KDM,KR,Blue
5725,LCK 2016 Spring,LCK,2016-03-02 11:29:00,CJ Entus,Kongdoo Monster,CJ Entus,12.0,6.0,76900.0,67600.0,3.0,2.0,2.0,0.0,1.0,0.0,9.0,3.0,,,2016,CJ,KR,KDM,KR,CJ,KR,Blue
5726,LCK 2016 Spring,LCK,2016-03-02 12:28:00,Kongdoo Monster,CJ Entus,CJ Entus,3.0,11.0,93800.0,98900.0,5.0,3.0,0.0,2.0,1.0,1.0,6.0,11.0,,,2016,KDM,KR,CJ,KR,CJ,KR,Red
5732,LCK 2016 Spring,LCK,2016-03-03 08:00:00,Samsung Galaxy,KT Rolster,KT Rolster,8.0,6.0,90700.0,93400.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,8.0,,,2016,SSG,KR,KT,KR,KT,KR,Red
5733,LCK 2016 Spring,LCK,2016-03-03 09:09:00,KT Rolster,Samsung Galaxy,KT Rolster,16.0,5.0,61200.0,47500.0,3.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,,,2016,KT,KR,SSG,KR,KT,KR,Blue
5734,LCK 2016 Spring,LCK,2016-03-03 09:56:00,ROX Tigers,Longzhu Gaming,ROX Tigers,17.0,11.0,72200.0,61500.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,,,2016,ROX,KR,LZ,KR,ROX,KR,Blue
5735,LCK 2016 Spring,LCK,2016-03-03 11:09:00,Longzhu Gaming,ROX Tigers,ROX Tigers,3.0,18.0,36700.0,52300.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,10.0,,,2016,LZ,KR,ROX,KR,ROX,KR,Red
5742,LCK 2016 Spring,LCK,2016-03-04 07:59:00,CJ Entus,SBENU Sonicboom,CJ Entus,18.0,4.0,67700.0,55700.0,4.0,1.0,1.0,0.0,1.0,2.0,9.0,3.0,,,2016,CJ,KR,,NA,CJ,KR,Blue
5744,LCK 2016 Spring,LCK,2016-03-04 08:53:00,SBENU Sonicboom,CJ Entus,SBENU Sonicboom,14.0,3.0,74400.0,61800.0,4.0,1.0,2.0,0.0,0.0,0.0,11.0,2.0,,,2016,,NA,CJ,KR,,NA,Blue
5745,LCK 2016 Spring,LCK,2016-03-04 09:52:00,CJ Entus,SBENU Sonicboom,CJ Entus,7.0,7.0,74200.0,73200.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,5.0,,,2016,CJ,KR,,NA,CJ,KR,Blue
5764,LCK 2016 Spring,LCK,2016-03-09 07:58:00,Longzhu Gaming,Kongdoo Monster,Longzhu Gaming,16.0,11.0,79800.0,62500.0,2.0,2.0,1.0,0.0,1.0,0.0,11.0,2.0,,,2016,LZ,KR,KDM,KR,LZ,KR,Blue
5767,LCK 2016 Spring,LCK,2016-03-09 09:00:00,Kongdoo Monster,Longzhu Gaming,Longzhu Gaming,6.0,18.0,56000.0,72000.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,10.0,,,2016,KDM,KR,LZ,KR,LZ,KR,Red
5770,LCK 2016 Spring,LCK,2016-03-09 10:00:00,Jin Air Green Wings,KT Rolster,Jin Air Green Wings,13.0,4.0,63900.0,55300.0,3.0,0.0,1.0,0.0,1.0,0.0,10.0,3.0,,,2016,JAG,KR,KT,KR,JAG,KR,Blue
5772,LCK 2016 Spring,LCK,2016-03-09 11:03:00,KT Rolster,Jin Air Green Wings,Jin Air Green Wings,3.0,14.0,53000.0,62600.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,10.0,,,2016,KT,KR,JAG,KR,JAG,KR,Red
5773,LCK 2016 Spring,LCK,2016-03-10 08:00:00,CJ Entus,Samsung Galaxy,CJ Entus,15.0,8.0,62500.0,53600.0,1.0,3.0,1.0,0.0,2.0,1.0,9.0,4.0,,,2016,CJ,KR,SSG,KR,CJ,KR,Blue
5774,LCK 2016 Spring,LCK,2016-03-10 08:55:00,Samsung Galaxy,CJ Entus,CJ Entus,13.0,17.0,84800.0,90200.0,2.0,5.0,2.0,1.0,2.0,0.0,7.0,11.0,,,2016,SSG,KR,CJ,KR,CJ,KR,Red
5777,LCK 2016 Spring,LCK,2016-03-10 10:12:00,SBENU Sonicboom,ROX Tigers,ROX Tigers,1.0,14.0,40300.0,53600.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,9.0,,,2016,,NA,ROX,KR,ROX,KR,Red
5780,LCK 2016 Spring,LCK,2016-03-10 11:06:00,ROX Tigers,SBENU Sonicboom,ROX Tigers,17.0,5.0,59800.0,46900.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,3.0,,,2016,ROX,KR,,NA,ROX,KR,Blue
5796,LCK 2016 Spring,LCK,2016-03-11 07:58:00,Afreeca Freecs,SK Telecom T1,Afreeca Freecs,16.0,7.0,72000.0,59000.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0,3.0,,,2016,KDF,KR,T1,KR,KDF,KR,Blue
5798,LCK 2016 Spring,LCK,2016-03-11 08:55:00,SK Telecom T1,Afreeca Freecs,SK Telecom T1,18.0,10.0,74200.0,66100.0,1.0,4.0,1.0,0.0,1.0,1.0,11.0,6.0,,,2016,T1,KR,KDF,KR,T1,KR,Blue
5801,LCK 2016 Spring,LCK,2016-03-11 09:55:00,Afreeca Freecs,SK Telecom T1,SK Telecom T1,5.0,22.0,48800.0,67300.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,10.0,,,2016,KDF,KR,T1,KR,T1,KR,Red
5805,LCK 2016 Spring,LCK,2016-03-11 10:52:00,Jin Air Green Wings,Kongdoo Monster,Jin Air Green Wings,12.0,2.0,70000.0,54900.0,2.0,1.0,2.0,0.0,2.0,0.0,11.0,2.0,,,2016,JAG,KR,KDM,KR,JAG,KR,Blue
5808,LCK 2016 Spring,LCK,2016-03-11 11:58:00,Kongdoo Monster,Jin Air Green Wings,Jin Air Green Wings,3.0,17.0,47600.0,65300.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,10.0,,,2016,KDM,KR,JAG,KR,JAG,KR,Red
5823,LCK 2016 Spring,LCK,2016-03-12 08:00:00,KT Rolster,Longzhu Gaming,KT Rolster,14.0,0.0,55100.0,41300.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,,,2016,KT,KR,LZ,KR,KT,KR,Blue
5826,LCK 2016 Spring,LCK,2016-03-12 08:47:00,Longzhu Gaming,KT Rolster,KT Rolster,15.0,10.0,99700.0,99800.0,3.0,4.0,2.0,0.0,1.0,0.0,8.0,7.0,,,2016,LZ,KR,KT,KR,KT,KR,Red
5830,LCK 2016 Spring,LCK,2016-03-12 10:18:00,Samsung Galaxy,ROX Tigers,ROX Tigers,5.0,22.0,59800.0,75700.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,,,2016,SSG,KR,ROX,KR,ROX,KR,Red
5833,LCK 2016 Spring,LCK,2016-03-12 11:28:00,ROX Tigers,Samsung Galaxy,Samsung Galaxy,11.0,19.0,65700.0,76100.0,0.0,4.0,0.0,2.0,0.0,2.0,3.0,10.0,,,2016,ROX,KR,SSG,KR,SSG,KR,Red
5835,LCK 2016 Spring,LCK,2016-03-12 12:27:00,Samsung Galaxy,ROX Tigers,Samsung Galaxy,17.0,2.0,64099.0,43200.0,3.0,0.0,1.0,0.0,2.0,0.0,11.0,1.0,,,2016,SSG,KR,ROX,KR,SSG,KR,Blue
5876,LCK 2016 Spring,LCK,2016-03-16 07:41:00,SK Telecom T1,Jin Air Green Wings,SK Telecom T1,17.0,3.0,66400.0,45100.0,3.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,,,2016,T1,KR,JAG,KR,T1,KR,Blue
5879,LCK 2016 Spring,LCK,2016-03-16 08:52:00,Jin Air Green Wings,SK Telecom T1,SK Telecom T1,7.0,19.0,48700.0,62400.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,11.0,,,2016,JAG,KR,T1,KR,T1,KR,Red
5881,LCK 2016 Spring,LCK,2016-03-16 09:44:00,Afreeca Freecs,Kongdoo Monster,Kongdoo Monster,12.0,14.0,65300.0,72300.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,11.0,,,2016,KDF,KR,KDM,KR,KDM,KR,Red
5882,LCK 2016 Spring,LCK,2016-03-16 10:58:00,Kongdoo Monster,Afreeca Freecs,Afreeca Freecs,5.0,13.0,53700.0,69100.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,9.0,,,2016,KDM,KR,KDF,KR,KDF,KR,Red
5883,LCK 2016 Spring,LCK,2016-03-16 11:54:00,Afreeca Freecs,Kongdoo Monster,Afreeca Freecs,16.0,6.0,69800.0,53500.0,2.0,1.0,2.0,0.0,1.0,1.0,10.0,3.0,,,2016,KDF,KR,KDM,KR,KDF,KR,Blue
5884,LCK 2016 Spring,LCK,2016-03-17 07:53:00,Longzhu Gaming,CJ Entus,CJ Entus,9.0,14.0,85200.0,90100.0,4.0,2.0,0.0,3.0,1.0,0.0,5.0,10.0,,,2016,LZ,KR,CJ,KR,CJ,KR,Red
5886,LCK 2016 Spring,LCK,2016-03-17 09:10:00,CJ Entus,Longzhu Gaming,Longzhu Gaming,12.0,21.0,120200.0,128100.0,5.0,3.0,2.0,3.0,1.0,1.0,10.0,9.0,,,2016,CJ,KR,LZ,KR,LZ,KR,Red
5888,LCK 2016 Spring,LCK,2016-03-17 10:41:00,Longzhu Gaming,CJ Entus,CJ Entus,18.0,17.0,96400.0,104600.0,6.0,1.0,0.0,2.0,0.0,1.0,7.0,11.0,,,2016,LZ,KR,CJ,KR,CJ,KR,Red
5892,LCK 2016 Spring,LCK,2016-03-17 12:02:00,SBENU Sonicboom,KT Rolster,KT Rolster,5.0,9.0,57700.0,66900.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,8.0,,,2016,,NA,KT,KR,KT,KR,Red
5895,LCK 2016 Spring,LCK,2016-03-17 13:06:00,KT Rolster,SBENU Sonicboom,KT Rolster,8.0,2.0,75300.0,64300.0,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,,,2016,KT,KR,,NA,KT,KR,Blue
5902,LCK 2016 Spring,LCK,2016-03-18 07:48:00,SK Telecom T1,ROX Tigers,ROX Tigers,7.0,17.0,70100.0,81000.0,3.0,2.0,0.0,2.0,0.0,2.0,6.0,11.0,,,2016,T1,KR,ROX,KR,ROX,KR,Red
5905,LCK 2016 Spring,LCK,2016-03-18 09:02:00,ROX Tigers,SK Telecom T1,ROX Tigers,14.0,1.0,53800.0,41200.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,2.0,,,2016,ROX,KR,T1,KR,ROX,KR,Blue
5907,LCK 2016 Spring,LCK,2016-03-18 09:51:00,Samsung Galaxy,Afreeca Freecs,Samsung Galaxy,15.0,5.0,56400.0,46100.0,3.0,0.0,1.0,0.0,0.0,2.0,9.0,2.0,,,2016,SSG,KR,KDF,KR,SSG,KR,Blue
5910,LCK 2016 Spring,LCK,2016-03-18 10:52:00,Afreeca Freecs,Samsung Galaxy,Afreeca Freecs,15.0,3.0,66800.0,54800.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,1.0,,,2016,KDF,KR,SSG,KR,KDF,KR,Blue
5912,LCK 2016 Spring,LCK,2016-03-18 11:47:00,Samsung Galaxy,Afreeca Freecs,Afreeca Freecs,4.0,11.0,53000.0,64500.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,8.0,,,2016,SSG,KR,KDF,KR,KDF,KR,Red
5925,LCK 2016 Spring,LCK,2016-03-19 07:49:00,Kongdoo Monster,SBENU Sonicboom,SBENU Sonicboom,4.0,9.0,57500.0,64200.0,0.0,5.0,0.0,1.0,2.0,1.0,3.0,7.0,,,2016,KDM,KR,,NA,,NA,Red
5928,LCK 2016 Spring,LCK,2016-03-19 08:57:00,SBENU Sonicboom,Kongdoo Monster,SBENU Sonicboom,16.0,11.0,90900.0,82800.0,3.0,4.0,2.0,0.0,3.0,0.0,9.0,5.0,,,2016,,NA,KDM,KR,,NA,Blue
5932,LCK 2016 Spring,LCK,2016-03-19 10:07:00,CJ Entus,Jin Air Green Wings,CJ Entus,15.0,13.0,114700.0,105700.0,2.0,4.0,2.0,0.0,0.0,0.0,10.0,6.0,,,2016,CJ,KR,JAG,KR,CJ,KR,Blue
5936,LCK 2016 Spring,LCK,2016-03-19 11:47:00,Jin Air Green Wings,CJ Entus,Jin Air Green Wings,12.0,8.0,101400.0,92700.0,5.0,3.0,2.0,1.0,1.0,1.0,9.0,7.0,,,2016,JAG,KR,CJ,KR,JAG,KR,Blue
5942,LCK 2016 Spring,LCK,2016-03-19 13:04:00,CJ Entus,Jin Air Green Wings,Jin Air Green Wings,1.0,9.0,43200.0,56700.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,11.0,,,2016,CJ,KR,JAG,KR,JAG,KR,Red
5984,LCK 2016 Spring,LCK,2016-03-23 07:54:00,Samsung Galaxy,SBENU Sonicboom,Samsung Galaxy,5.0,3.0,53800.0,45800.0,1.0,2.0,1.0,0.0,2.0,0.0,9.0,4.0,,,2016,SSG,KR,,NA,SSG,KR,Blue
5987,LCK 2016 Spring,LCK,2016-03-23 08:52:00,SBENU Sonicboom,Samsung Galaxy,Samsung Galaxy,5.0,17.0,60200.0,79700.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,9.0,,,2016,,NA,SSG,KR,SSG,KR,Red
5989,LCK 2016 Spring,LCK,2016-03-23 09:51:00,CJ Entus,ROX Tigers,ROX Tigers,11.0,18.0,73800.0,81100.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,8.0,,,2016,CJ,KR,ROX,KR,ROX,KR,Red
5991,LCK 2016 Spring,LCK,2016-03-23 11:06:00,ROX Tigers,CJ Entus,ROX Tigers,18.0,3.0,54400.0,37500.0,0.0,2.0,1.0,0.0,1.0,1.0,10.0,1.0,,,2016,ROX,KR,CJ,KR,ROX,KR,Blue
5992,LCK 2016 Spring,LCK,2016-03-24 07:58:00,KT Rolster,Afreeca Freecs,KT Rolster,22.0,11.0,64900.0,55000.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,,,2016,KT,KR,KDF,KR,KT,KR,Blue
5993,LCK 2016 Spring,LCK,2016-03-24 08:55:00,Afreeca Freecs,KT Rolster,Afreeca Freecs,18.0,5.0,69800.0,53000.0,3.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,,,2016,KDF,KR,KT,KR,KDF,KR,Blue
5995,LCK 2016 Spring,LCK,2016-03-24 09:49:00,KT Rolster,Afreeca Freecs,Afreeca Freecs,21.0,18.0,77700.0,83700.0,1.0,5.0,1.0,2.0,3.0,0.0,4.0,11.0,,,2016,KT,KR,KDF,KR,KDF,KR,Red
5999,LCK 2016 Spring,LCK,2016-03-24 11:05:00,Longzhu Gaming,SK Telecom T1,SK Telecom T1,3.0,16.0,61300.0,78800.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,11.0,,,2016,LZ,KR,T1,KR,T1,KR,Red
6002,LCK 2016 Spring,LCK,2016-03-24 12:11:00,SK Telecom T1,Longzhu Gaming,SK Telecom T1,12.0,1.0,56300.0,42300.0,3.0,1.0,1.0,0.0,3.0,0.0,11.0,4.0,,,2016,T1,KR,LZ,KR,T1,KR,Blue
6014,LCK 2016 Spring,LCK,2016-03-25 07:58:00,Kongdoo Monster,ROX Tigers,ROX Tigers,5.0,17.0,40800.0,55300.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,,,2016,KDM,KR,ROX,KR,ROX,KR,Red
6016,LCK 2016 Spring,LCK,2016-03-25 08:46:00,ROX Tigers,Kongdoo Monster,ROX Tigers,19.0,20.0,88100.0,82400.0,2.0,4.0,1.0,0.0,1.0,1.0,11.0,8.0,,,2016,ROX,KR,KDM,KR,ROX,KR,Blue
6019,LCK 2016 Spring,LCK,2016-03-25 09:55:00,Samsung Galaxy,Jin Air Green Wings,Samsung Galaxy,10.0,5.0,67400.0,63900.0,1.0,3.0,0.0,0.0,1.0,1.0,7.0,3.0,,,2016,SSG,KR,JAG,KR,SSG,KR,Blue
6023,LCK 2016 Spring,LCK,2016-03-25 11:07:00,Jin Air Green Wings,Samsung Galaxy,Jin Air Green Wings,8.0,0.0,81100.0,68400.0,5.0,1.0,2.0,0.0,1.0,2.0,11.0,3.0,,,2016,JAG,KR,SSG,KR,JAG,KR,Blue
6026,LCK 2016 Spring,LCK,2016-03-25 12:11:00,Samsung Galaxy,Jin Air Green Wings,Samsung Galaxy,12.0,6.0,67900.0,60000.0,3.0,1.0,1.0,0.0,0.0,3.0,11.0,4.0,,,2016,SSG,KR,JAG,KR,SSG,KR,Blue
6036,LCK 2016 Spring,LCK,2016-03-26 07:54:00,SK Telecom T1,CJ Entus,SK Telecom T1,10.0,7.0,85700.0,75300.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0,3.0,,,2016,T1,KR,CJ,KR,T1,KR,Blue
6040,LCK 2016 Spring,LCK,2016-03-26 09:05:00,CJ Entus,SK Telecom T1,SK Telecom T1,4.0,13.0,53000.0,66600.0,0.0,4.0,0.0,1.0,0.0,3.0,4.0,10.0,,,2016,CJ,KR,T1,KR,T1,KR,Red
6043,LCK 2016 Spring,LCK,2016-03-26 10:04:00,SBENU Sonicboom,Afreeca Freecs,Afreeca Freecs,1.0,12.0,42700.0,59200.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,9.0,,,2016,,NA,KDF,KR,KDF,KR,Red
6046,LCK 2016 Spring,LCK,2016-03-26 11:00:00,Afreeca Freecs,SBENU Sonicboom,SBENU Sonicboom,9.0,12.0,68300.0,68300.0,2.0,2.0,0.0,1.0,,,6.0,7.0,,,2016,KDF,KR,,NA,,NA,Red
6049,LCK 2016 Spring,LCK,2016-03-26 12:03:00,SBENU Sonicboom,Afreeca Freecs,Afreeca Freecs,3.0,12.0,65099.0,85400.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,11.0,,,2016,,NA,KDF,KR,KDF,KR,Red
6101,LCK 2016 Spring,LCK,2016-03-30 07:57:00,ROX Tigers,KT Rolster,KT Rolster,3.0,11.0,39600.0,48500.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,8.0,,,2016,ROX,KR,KT,KR,KT,KR,Red
6102,LCK 2016 Spring,LCK,2016-03-30 08:48:00,KT Rolster,ROX Tigers,ROX Tigers,6.0,19.0,67600.0,76200.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,9.0,,,2016,KT,KR,ROX,KR,ROX,KR,Red
6104,LCK 2016 Spring,LCK,2016-03-30 09:45:00,ROX Tigers,KT Rolster,KT Rolster,6.0,19.0,89700.0,99900.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,11.0,,,2016,ROX,KR,KT,KR,KT,KR,Red
6106,LCK 2016 Spring,LCK,2016-03-30 11:15:00,Longzhu Gaming,Samsung Galaxy,Longzhu Gaming,9.0,2.0,60400.0,49200.0,4.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,,,2016,LZ,KR,SSG,KR,LZ,KR,Blue
6107,LCK 2016 Spring,LCK,2016-03-30 12:10:00,Samsung Galaxy,Longzhu Gaming,Longzhu Gaming,0.0,10.0,54000.0,64500.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,10.0,,,2016,SSG,KR,LZ,KR,LZ,KR,Red
6108,LCK 2016 Spring,LCK,2016-03-31 07:57:00,Jin Air Green Wings,Afreeca Freecs,Afreeca Freecs,6.0,10.0,49400.0,59000.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,11.0,,,2016,JAG,KR,KDF,KR,KDF,KR,Red
6110,LCK 2016 Spring,LCK,2016-03-31 08:49:00,Afreeca Freecs,Jin Air Green Wings,Afreeca Freecs,14.0,10.0,68700.0,59600.0,5.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,,,2016,KDF,KR,JAG,KR,KDF,KR,Blue
6113,LCK 2016 Spring,LCK,2016-03-31 09:59:00,Kongdoo Monster,SK Telecom T1,SK Telecom T1,2.0,11.0,33800.0,46400.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,8.0,,,2016,KDM,KR,T1,KR,T1,KR,Red
6116,LCK 2016 Spring,LCK,2016-03-31 10:46:00,SK Telecom T1,Kongdoo Monster,SK Telecom T1,14.0,14.0,76000.0,68700.0,3.0,2.0,0.0,0.0,1.0,0.0,9.0,3.0,,,2016,T1,KR,KDM,KR,T1,KR,Blue
6120,LCK 2016 Spring,LCK,2016-04-01 07:58:00,SBENU Sonicboom,Longzhu Gaming,SBENU Sonicboom,8.0,1.0,76200.0,70900.0,2.0,4.0,1.0,0.0,1.0,2.0,8.0,4.0,,,2016,,NA,LZ,KR,,NA,Blue
6124,LCK 2016 Spring,LCK,2016-04-01 09:02:00,Longzhu Gaming,SBENU Sonicboom,SBENU Sonicboom,1.0,12.0,57400.0,64700.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,,,2016,LZ,KR,,NA,,NA,Red
6125,LCK 2016 Spring,LCK,2016-04-01 09:59:00,CJ Entus,KT Rolster,KT Rolster,10.0,22.0,51100.0,65500.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,,,2016,CJ,KR,KT,KR,KT,KR,Red
6130,LCK 2016 Spring,LCK,2016-04-01 11:09:00,KT Rolster,CJ Entus,KT Rolster,20.0,7.0,72300.0,58400.0,3.0,1.0,0.0,0.0,2.0,0.0,10.0,1.0,,,2016,KT,KR,CJ,KR,KT,KR,Blue
6138,LCK 2016 Spring,LCK,2016-04-02 07:54:00,SK Telecom T1,Samsung Galaxy,Samsung Galaxy,3.0,11.0,53400.0,69600.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,10.0,,,2016,T1,KR,SSG,KR,SSG,KR,Red
