,Tournament,League,Date,Team1,Team2,WinTeam,Team1Kills,Team2Kills,Team1Gold,Team2Gold,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1RiftHeralds,Team2RiftHeralds,Team1Towers,Team2Towers,Team1Inhibitors,Team2Inhibitors,Year,Team_T1,Region_code_T1,Team_T2,Region_code_T2,Team_Win,Region_code_Win,Blue/Red,Win_RiftHeralds,Lose_RiftHeralds,Win_Towers,Lose_Towers,Win_Inhibitors,Lose_Inhibitors,Win_Kills,Lose_Kills,Win_Dragons,Lose_Dragons,Win_Barons,Lose_Barons
26633,Worlds 2021 Main Event,WCS,2021-10-12 10:29:00,T1,EDward Gaming,EDward Gaming,4,16,59550,71821,0,4,1,1,0,2,3,11,0,3,2021,T1,KR,EDG,CN,EDG,CN,Red,2,0,11,3,3,0,16,4,4,0,1,1
26634,Worlds 2021 Main Event,WCS,2021-10-12 11:51:00,Rogue (European Team),DWG KIA,DWG KIA,9,15,61427,69240,0,5,1,0,0,2,4,8,0,1,2021,RGE,EMEA,DK,KR,DK,KR,Red,2,0,8,4,1,0,15,9,5,0,0,1
26635,Worlds 2021 Main Event,WCS,2021-10-12 12:53:00,PSG Talon,Hanwha Life Esports,PSG Talon,21,9,71472,61774,3,3,2,0,1,1,10,3,2,0,2021,PSG,PCS,HLE,KR,PSG,PCS,Blue,1,1,10,3,2,0,21,9,3,3,2,0
26636,Worlds 2021 Main Event,WCS,2021-10-12 14:27:00,Fnatic,Royal Never Give Up,Royal Never Give Up,13,34,53794,67558,1,2,0,2,1,1,3,10,0,2,2021,FNC,EMEA,RNG,CN,RNG,CN,Red,1,1,10,3,2,0,34,13,2,1,2,0
26637,Worlds 2021 Main Event,WCS,2021-10-12 15:21:00,Cloud9,FunPlus Phoenix,FunPlus Phoenix,13,13,69899,67885,2,3,1,1,1,1,9,8,1,1,2021,C9,NA,FPX,CN,FPX,CN,Red,1,1,8,9,1,1,13,13,3,2,1,1
26638,Worlds 2021 Main Event,WCS,2021-10-12 16:22:00,DetonatioN FocusMe,100 Thieves,100 Thieves,7,19,51401,63505,0,4,0,1,1,1,2,9,0,1,2021,DFM,JP,100,NA,100,NA,Red,1,1,9,2,1,0,19,7,4,0,1,0
26639,Worlds 2021 Main Event,WCS,2021-10-12 17:21:00,MAD Lions,Gen.G,MAD Lions,30,19,90401,80683,4,3,2,1,1,1,11,5,3,1,2021,MAD,EMEA,GEN,KR,MAD,EMEA,Blue,1,1,11,5,3,1,30,19,4,3,2,1
26640,Worlds 2021 Main Event,WCS,2021-10-12 18:31:00,Team Liquid,LNG Esports,LNG Esports,1,15,42978,54310,1,3,0,0,2,0,2,9,0,1,2021,TL,NA,LNG,CN,LNG,CN,Red,0,2,9,2,1,0,15,1,3,1,0,0
26641,Worlds 2021 Main Event,WCS,2021-10-13 10:27:00,Royal Never Give Up,Hanwha Life Esports,Royal Never Give Up,19,16,73573,70057,3,2,0,2,0,2,9,5,1,0,2021,RNG,CN,HLE,KR,RNG,CN,Blue,0,2,9,5,1,0,19,16,3,2,0,2
26642,Worlds 2021 Main Event,WCS,2021-10-13 11:55:00,MAD Lions,LNG Esports,LNG Esports,6,20,43030,51321,0,3,0,1,2,0,3,7,0,1,2021,MAD,EMEA,LNG,CN,LNG,CN,Red,0,2,7,3,1,0,20,6,3,0,1,0
26643,Worlds 2021 Main Event,WCS,2021-10-13 12:49:00,FunPlus Phoenix,Rogue (European Team),FunPlus Phoenix,18,5,64689,53023,4,1,1,0,2,0,9,2,1,0,2021,FPX,CN,RGE,EMEA,FPX,CN,Blue,2,0,9,2,1,0,18,5,4,1,1,0
26644,Worlds 2021 Main Event,WCS,2021-10-13 13:45:00,PSG Talon,Fnatic,PSG Talon,20,12,84025,80550,3,4,2,1,1,1,8,6,1,0,2021,PSG,PCS,FNC,EMEA,PSG,PCS,Blue,1,1,8,6,1,0,20,12,3,4,2,1
26645,Worlds 2021 Main Event,WCS,2021-10-13 15:03:00,Gen.G,Team Liquid,Gen.G,23,15,75633,65733,3,2,2,1,2,0,11,2,4,0,2021,GEN,KR,TL,NA,GEN,KR,Blue,2,0,11,2,4,0,23,15,3,2,2,1
26646,Worlds 2021 Main Event,WCS,2021-10-13 16:04:00,DWG KIA,Cloud9,DWG KIA,15,7,64430,51016,4,0,2,0,2,0,11,1,4,0,2021,DK,KR,C9,NA,DK,KR,Blue,2,0,11,1,4,0,15,7,4,0,2,0
26647,Worlds 2021 Main Event,WCS,2021-10-13 17:00:00,EDward Gaming,DetonatioN FocusMe,EDward Gaming,15,8,62855,49679,1,2,1,0,0,2,11,2,3,0,2021,EDG,CN,DFM,JP,EDG,CN,Blue,0,2,11,2,3,0,15,8,1,2,1,0
26648,Worlds 2021 Main Event,WCS,2021-10-13 17:57:00,100 Thieves,T1,T1,3,17,44530,56112,0,3,1,0,0,2,1,10,0,2,2021,100,NA,T1,KR,T1,KR,Red,2,0,10,1,2,0,17,3,3,0,0,1
26649,Worlds 2021 Main Event,WCS,2021-10-15 10:14:00,FunPlus Phoenix,DWG KIA,DWG KIA,4,14,51488,57579,2,2,0,1,2,0,5,9,0,1,2021,FPX,CN,DK,KR,DK,KR,Red,0,2,9,5,1,0,14,4,2,2,1,0
26650,Worlds 2021 Main Event,WCS,2021-10-15 11:45:00,Cloud9,Rogue (European Team),Cloud9,17,7,54082,41912,2,0,1,0,1,1,9,1,1,0,2021,C9,NA,RGE,EMEA,C9,NA,Blue,1,1,9,1,1,0,17,7,2,0,1,0
26651,Worlds 2021 Main Event,WCS,2021-10-15 12:34:00,FunPlus Phoenix,Cloud9,Cloud9,4,18,44585,56987,0,3,0,1,0,2,2,9,0,1,2021,FPX,CN,C9,NA,C9,NA,Red,2,0,9,2,1,0,18,4,3,0,1,0
26652,Worlds 2021 Main Event,WCS,2021-10-15 13:29:00,DWG KIA,Rogue (European Team),DWG KIA,19,11,74129,60861,4,2,2,0,1,1,10,3,2,0,2021,DK,KR,RGE,EMEA,DK,KR,Blue,1,1,10,3,2,0,19,11,4,2,2,0
26653,Worlds 2021 Main Event,WCS,2021-10-15 14:34:00,Rogue (European Team),FunPlus Phoenix,Rogue (European Team),21,14,75509,68997,3,2,0,1,0,2,10,5,1,1,2021,RGE,EMEA,FPX,CN,RGE,EMEA,Blue,0,2,10,5,1,1,21,14,3,2,0,1
26654,Worlds 2021 Main Event,WCS,2021-10-15 15:40:00,Cloud9,DWG KIA,DWG KIA,15,21,64858,76145,4,2,0,2,2,0,3,11,0,3,2021,C9,NA,DK,KR,DK,KR,Red,0,2,11,3,3,0,21,15,2,4,2,0
26655,Worlds 2021 Main Event,WCS,2021-10-15 16:45:00,FunPlus Phoenix,Rogue (European Team),Rogue (European Team),8,22,58613,68531,0,3,0,2,1,1,6,11,0,1,2021,FPX,CN,RGE,EMEA,RGE,EMEA,Red,1,1,11,6,1,0,22,8,3,0,2,0
26656,Worlds 2021 Main Event,WCS,2021-10-15 17:45:00,Cloud9,Rogue (European Team),Cloud9,17,15,97823,91435,4,3,2,1,1,1,11,5,2,0,2021,C9,NA,RGE,EMEA,C9,NA,Blue,1,1,11,5,2,0,17,15,4,3,2,1
26657,Worlds 2021 Main Event,WCS,2021-10-16 10:25:00,DetonatioN FocusMe,EDward Gaming,EDward Gaming,2,15,37051,52568,0,3,0,0,0,2,0,9,0,1,2021,DFM,JP,EDG,CN,EDG,CN,Red,2,0,9,0,1,0,15,2,3,0,0,0
26658,Worlds 2021 Main Event,WCS,2021-10-16 11:38:00,T1,100 Thieves,T1,8,3,56636,48237,2,2,1,0,2,0,8,2,1,0,2021,T1,KR,100,NA,T1,KR,Blue,2,0,8,2,1,0,8,3,2,2,1,0
26659,Worlds 2021 Main Event,WCS,2021-10-16 12:36:00,EDward Gaming,T1,T1,1,13,40203,50315,0,3,0,1,0,2,2,10,0,1,2021,EDG,CN,T1,KR,T1,KR,Red,2,0,10,2,1,0,13,1,3,0,1,0
26660,Worlds 2021 Main Event,WCS,2021-10-16 13:35:00,100 Thieves,DetonatioN FocusMe,100 Thieves,20,22,85551,87454,4,3,0,2,2,0,7,9,1,3,2021,100,NA,DFM,JP,100,NA,Blue,2,0,7,9,1,3,20,22,4,3,0,2
26661,Worlds 2021 Main Event,WCS,2021-10-16 14:46:00,DetonatioN FocusMe,T1,T1,4,10,39040,51903,1,1,0,1,0,2,2,11,0,3,2021,DFM,JP,T1,KR,T1,KR,Red,2,0,11,2,3,0,10,4,1,1,1,0
26662,Worlds 2021 Main Event,WCS,2021-10-16 15:38:00,100 Thieves,EDward Gaming,100 Thieves,21,4,68221,56246,4,1,1,0,1,1,9,3,1,0,2021,100,NA,EDG,CN,100,NA,Blue,1,1,9,3,1,0,21,4,4,1,1,0
26663,Worlds 2021 Main Event,WCS,2021-10-17 10:33:00,Hanwha Life Esports,PSG Talon,Hanwha Life Esports,15,2,61352,45429,4,0,2,0,2,0,9,3,1,0,2021,HLE,KR,PSG,PCS,HLE,KR,Blue,2,0,9,3,1,0,15,2,4,0,2,0
26664,Worlds 2021 Main Event,WCS,2021-10-17 11:43:00,Royal Never Give Up,Fnatic,Fnatic,28,26,66690,75279,2,4,0,2,1,1,5,10,0,2,2021,RNG,CN,FNC,EMEA,FNC,EMEA,Red,1,1,10,5,2,0,26,28,4,2,2,0
26665,Worlds 2021 Main Event,WCS,2021-10-17 12:52:00,PSG Talon,Royal Never Give Up,Royal Never Give Up,8,10,49942,59164,1,4,0,0,1,1,1,9,0,1,2021,PSG,PCS,RNG,CN,RNG,CN,Red,1,1,9,1,1,0,10,8,4,1,0,0
26666,Worlds 2021 Main Event,WCS,2021-10-17 13:53:00,Fnatic,Hanwha Life Esports,Hanwha Life Esports,23,26,74752,80470,2,4,0,1,1,1,4,11,0,3,2021,FNC,EMEA,HLE,KR,HLE,KR,Red,1,1,11,4,3,0,26,23,4,2,1,0
26667,Worlds 2021 Main Event,WCS,2021-10-17 15:03:00,Hanwha Life Esports,Royal Never Give Up,Hanwha Life Esports,15,5,66510,57178,4,1,1,0,2,0,8,3,1,0,2021,HLE,KR,RNG,CN,HLE,KR,Blue,2,0,8,3,1,0,15,5,4,1,1,0
26668,Worlds 2021 Main Event,WCS,2021-10-17 16:03:00,Fnatic,PSG Talon,PSG Talon,15,33,63421,76167,1,4,0,2,1,1,4,11,0,4,2021,FNC,EMEA,PSG,PCS,PSG,PCS,Red,1,1,11,4,4,0,33,15,4,1,2,0
26669,Worlds 2021 Main Event,WCS,2021-10-17 17:07:00,Hanwha Life Esports,Royal Never Give Up,Royal Never Give Up,11,19,69685,77120,2,4,0,2,2,0,4,10,0,1,2021,HLE,KR,RNG,CN,RNG,CN,Red,0,2,10,4,1,0,19,11,4,2,2,0
