,Team,ID,Nationality,Country,Birthdate,IsRetired,Region
4452,Meavedron,MysticYikes,,Poland,,0,EMEA
4453,Meavedron,Silixelf,,Poland,,0,EMEA
4454,Meavedron,Valuta,,Poland,1999-06-06,0,EMEA
4455,Meavedron,Viroosky,,Poland,2002-05-02,0,EMEA
4456,Meavedron,XerRay,,Poland,,0,EMEA
4457,Meta Gaming,FIare,,Uruguay,1998-12-18,0,Latin America
4458,Meta Gaming,Manifest,,Chile,2004-12-19,0,Latin America
4459,Meta Gaming,Ocean,,Chile,,0,Latin America
4460,Meta Gaming,Prodi,,Argentina,1994-05-10,0,Latin America
4461,Meta Gaming,Pyl,,Chile,,0,Latin America
4462,Meta Gaming,SyaL,,Chile,2000-12-23,0,Latin America
4463,Meta Gaming,VIC,,Spain,1988-10-07,0,Latin America
4464,Meta Gaming,Warangelus,,Chile,1998-04-09,0,Latin America
4465,Mezexis Esports,Gonti,,Peru,,0,Latin America
4466,Mezexis Esports,Guachi,,Dominican Republic,1996-09-28,0,Latin America
4467,Mezexis Esports,Kastiel,,Dominican Republic,,1,Latin America
4468,Mezexis Esports,MadBlade,,Costa Rica,1998-05-13,0,Latin America
4469,Mezexis Esports,Peluchin,,Mexico,1993-09-14,0,Latin America
4470,MGN Box Esports,Emo,,Vietnam,2005-07-15,0,Vietnam
4471,MGN Box Esports,NoAtz,,Vietnam,1997-02-23,0,Vietnam
4472,MGN Box Esports,Nugu,,Vietnam,2004-10-07,0,Vietnam
4473,MGN Box Esports,Slowz,,Vietnam,,0,Vietnam
4474,MGN Box Esports,Zodiac,,Vietnam,2001-03-26,0,Vietnam
4475,MHSC Esport,Frostsize,,Bulgaria,2003-10-29,0,EMEA
4476,MHSC Esport,PiOk,,Slovakia,,0,EMEA
4477,MHSC Esport,S0bek,,France,,0,EMEA
4478,MHSC Esport,Sénéchou,France,,,0,EMEA
4479,MHSC Esport,SplitDis,,Romania,,0,EMEA
4480,MHSC Esport,Stormax,,France,2001-04-19,0,EMEA
4481,MHSC Esport,Zaremba,,Poland,,0,EMEA
4482,Miami University,Beans,,United States,,0,North America
4483,Miami University,BelugaWaill,,United States,,0,North America
4484,Miami University,Evil Lobster,,United States,,0,North America
4485,Miami University,Quegert,,United States,,0,North America
4486,Miami University,Shark Chili,United States,,,0,North America
4487,Miami University,Troy,,South Korea,,0,North America
4488,Michigan State University,Classified,,United States,,0,North America
4489,Michigan State University,Cylainius,,United States,,0,North America
4490,Michigan State University,Incon,,United States,,0,North America
4491,Michigan State University,lanse,,United States,,0,North America
4492,Michigan State University,Livatious,,United States,,0,North America
4493,Michigan State University,Zethal,,United States,2002-10-08,0,North America
4494,Mirage Alliance,Allorim,"United States,Republic of Ireland",United States,1995-09-05,0,North America
4495,Mirage Alliance,Chad,,United States,2001-08-20,0,North America
4496,Mirage Alliance,Neo,,Vietnam,1999-10-10,0,North America
4497,Mirage Alliance,Normology,,United States,1998-08-16,0,North America
4498,Mirage Alliance,Roffamau,,United States,,0,North America
4499,Mirage Alliance,Sudzzi,,Canada,,0,North America
4500,Misfits Gaming,Deficio,,Denmark,1991-08-22,0,Europe
4501,Misfits Gaming,Moose,"Pakistan,Canada",United Arab Emirates,,0,Europe
4502,Misfits Gaming,Valkrin,,United States,,0,Europe
4503,MOUZ,Alexx,,Sweden,1998-12-10,0,EMEA
4504,MOUZ,Carlsen,,Denmark,2005-12-15,0,EMEA
4505,MOUZ,Donby,,Denmark,1997-09-10,0,EMEA
4506,MOUZ,Glowing,,Germany,,0,EMEA
4507,MOUZ,Kynetic,,Germany,2000-05-24,0,EMEA
4508,MOUZ,Sencux,,Denmark,1998-09-17,0,EMEA
4509,MOUZ,Tore,,Norway,1999-12-27,0,EMEA
4510,Movistar Optix,Mila,,Chile,,0,Latin America
4511,Movistar R7,Bong,,South Korea,2001-08-30,0,Latin America
4512,Movistar R7,Ceo,,Argentina,2004-01-13,0,Latin America
4513,Movistar R7,Khynm,,Argentina,1995-05-15,0,Latin America
4514,Movistar R7,Kun,,South Korea,1995-12-08,0,Latin America
4515,Movistar R7,Lyonz,,Argentina,,0,Latin America
4516,Movistar R7,MarioMe,,Mexico,1993-10-21,0,Latin America
4517,Movistar R7,Mireu,,South Korea,2001-09-20,0,Latin America
4518,Movistar R7,Oddie,,Peru,1997-08-28,0,Latin America
4519,Movistar R7,Pointless,,Argentina,1997-01-18,0,Latin America
4520,Movistar R7,Soyoyo,,Mexico,,0,Latin America
4521,Movistar Riders,Alvaro,,Spain,2003-07-15,0,EMEA
4522,Movistar Riders,Deilor,,Spain,1986-08-27,0,EMEA
4523,Movistar Riders,Disgrace,,Spain,1997-10-18,0,EMEA
4524,Movistar Riders,Fresskowy,,Poland,1999-11-26,0,EMEA
4525,Movistar Riders,Hydra,,Spain,,0,EMEA
4526,Movistar Riders,Isma,"France,Belgium",,,0,EMEA
4527,Movistar Riders,Marky,,Spain,2002-09-23,0,EMEA
4528,Movistar Riders,Melzhet,,Spain,,0,EMEA
4529,Movistar Riders,Supa,,Spain,2000-10-23,0,EMEA
4530,Movistar Riders,Unai,China,Spain,2006-08-13,0,EMEA
4531,MS Company,Addusto,,Germany,2005-12-16,0,EMEA
4532,MS Company,Damon,,France,1995-05-29,0,EMEA
4533,MS Company,Fallen,,North Macedonia,1998-05-27,0,EMEA
4534,MS Company,Kuroneel,,France,,0,EMEA
4535,MS Company,Kyoukai,,France,,0,EMEA
4536,MS Company,Rayming,,France,,0,EMEA
4537,MS Company,Senpai,,France,,0,EMEA
4538,MS Company,Zimba,,Finland,,0,EMEA
4539,MTP Esport,JudasMan,,France,1995-01-17,0,EMEA
4540,MTP Esport,M4GiKe,France,,,0,EMEA
4541,MTP Esport,Mixsi,,Denmark,2004-12-12,0,EMEA
4542,Munster Rugby Gaming,Composites,,Denmark,2005-01-19,0,EMEA
4543,Munster Rugby Gaming,Daemon,,Republic of Ireland,,0,EMEA
4544,Munster Rugby Gaming,Kaga,,France,,0,EMEA
4545,Munster Rugby Gaming,Moosey,,Netherlands,,0,EMEA
4546,Myth Esports,Aliplane,,Netherlands,2003-04-01,0,EMEA
4547,Myth Esports,Darkxo,,Netherlands,1997-06-13,0,EMEA
4548,Myth Esports,Emiel,,Netherlands,2001-07-03,0,EMEA
4549,Myth Esports,Harm,,Puerto Rico,,1,EMEA
4550,Myth Esports,Jadko,,Denmark,2000-07-24,0,EMEA
4551,Myth Esports,LorLor,,Israel,2002-12-03,0,EMEA
4552,Myth Esports,TheRealMJ,,Netherlands,1999-07-10,0,EMEA
4553,Myth Esports,TR1NKET,,Sweden,2004-07-31,0,EMEA
4554,Myth Esports,Wind,,Denmark,2001-06-17,0,EMEA
4555,Myth Esports,Zarrix,,Italy,1999-06-16,0,EMEA
4556,NARCIS,Dolis,,Czech Republic,,0,EMEA
4557,NARCIS,Haklbery,,Czech Republic,,0,EMEA
4558,NARCIS,Pact,,Czech Republic,,0,EMEA
4559,NARCIS,Pongo,,Slovakia,,0,EMEA
4560,NARCIS,Sysak,,Czech Republic,,0,EMEA
4561,NARCIS,Worthless,,Czech Republic,,0,EMEA
4562,NARCIS,Zelvicka,,Czech Republic,,0,EMEA
4563,NASR eSports Turkey,Copy Catt,,Turkey,1999-03-30,0,EMEA
4564,NASR eSports Turkey,fabFabulous,,Turkey,1996-02-15,0,EMEA
4565,NASR eSports Turkey,Pades,,Turkey,,0,EMEA
4566,NASR eSports Turkey,Patch,,South Korea,2001-09-22,0,EMEA
4567,NASR eSports Turkey,Scorth,,Turkey,,0,EMEA
4568,NASR eSports Turkey,Typhoon,,Turkey,,0,EMEA
4569,NASR eSports Turkey,Uberq,,Turkey,,0,EMEA
4570,NASR eSports Turkey,Whistle,,South Korea,2003-07-05,0,EMEA
4571,Native Gaming,Fanatiik,,Canada,2001-05-22,0,North America
4572,Native Gaming,Just,Canada,South Korea,2002-04-17,0,North America
4573,Native Gaming,Rain1,,China,,0,North America
4574,Native Gaming,Scoooped,,Canada,,0,North America
4575,Native Gaming,Shockey,,China,2005-11-17,0,North America
4576,Native Gaming,Takimon,,Guyana,,0,North America
4577,Nativz,DenVoksne,,Denmark,2001-07-15,0,EMEA
4578,Nativz,Rnglol,,United Kingdom,1989-12-19,0,EMEA
4579,Nativz,ScottyMcScoot,,Denmark,,0,EMEA
4580,Nativz,Shikari,,United Kingdom,1999-06-16,0,EMEA
4581,Nativz,Stefan,,Serbia,,0,EMEA
4582,Nativz,Twiizt,,Sweden,,0,EMEA
4583,Nativz,Vladi,,Greece,2005-08-12,0,EMEA
4584,Newell's Esports,DySuo,,Argentina,2004-02-17,0,Latin America
4585,Newell's Esports,ETHALEXAN,,Argentina,,0,Latin America
4586,Newell's Esports,Julian9,,Argentina,,0,Latin America
4587,Newell's Esports,Maximo,,Argentina,,0,Latin America
4588,Newstar,Higny,,Chile,,0,Latin America
4589,Newstar,IceBox,,Chile,1998-01-29,0,Latin America
4590,Newstar,KearZy,,Chile,,0,Latin America
4591,Newstar,Kiara,,Argentina,,0,Latin America
4592,Newstar,Lion,,Brazil,,0,Latin America
4593,Nigma Galaxy Male,BartonaR,,United Arab Emirates,2001-06-11,0,EMEA
4594,Nigma Galaxy Male,Ceres,,Australia,,0,EMEA
4595,Nigma Galaxy Male,Chainz,,United Arab Emirates,,0,EMEA
4596,Nigma Galaxy Male,Destruction,United Arab Emirates,Turkey,1999-04-20,0,EMEA
4597,Nigma Galaxy Male,Grèédy,,United Arab Emirates,2000-11-01,0,EMEA
4598,Nigma Galaxy Male,KlownZ,,Jordan,,0,EMEA
4599,Nigma Galaxy Male,Robben,,Egypt,,0,EMEA
4600,Nigma Galaxy Male,Rust,,United Arab Emirates,1999-10-19,0,EMEA
4601,Nigma Galaxy Male,Vansu,,Philippines,1998-04-29,0,EMEA
4602,NNO Prime,Flamer,,Germany,1998-10-13,0,EMEA
4603,NNO Prime,Lamabear,,Germany,1998-07-21,0,EMEA
4604,NNO Prime,Matislaw,,Poland,1996-03-17,0,EMEA
4605,NNO Prime,Notiko,,Germany,2001-09-27,0,EMEA
4606,NNO Prime,Pandar,,Germany,1995-02-16,0,EMEA
4607,NNO Prime,Saviour,Netherlands,Russia,1997-09-24,0,EMEA
4608,NNO Prime,StormFury,,Germany,1993-12-11,0,EMEA
4609,No Need Orga,Agurin,"Germany,Turkey",Germany,1995-11-02,0,EMEA
4610,No Need Orga,Broeki,,Germany,1991-02-11,0,EMEA
4611,No Need Orga,Karni,,Germany,,0,EMEA
4612,No Need Orga,NoWay,,Germany,1992-08-15,0,EMEA
4613,No Need Orga,Tolkin,,Germany,1997-12-30,0,EMEA
4614,NOCTA,Acevedo,,Colombia,,0,Latin America
4615,NOCTA,Boogie,,Colombia,,0,Latin America
4616,NOCTA,Gabenx,,Colombia,,0,Latin America
4617,NOCTA,Pelirrojo,,Colombia,1998-05-11,0,Latin America
4618,NOCTA,Raydell,,Venezuela,2004-03-24,0,Latin America
4619,NOCTA,Stibi,,Colombia,,0,Latin America
4620,Nongshim Esports Academy,Calix,,South Korea,2007-03-29,0,Korea
4621,Nongshim Esports Academy,Callme,,South Korea,2003-05-30,0,Korea
4622,Nongshim Esports Academy,HH,,South Korea,2003-01-27,0,Korea
4623,Nongshim Esports Academy,Jiwoo,,South Korea,2004-03-20,0,Korea
4624,Nongshim Esports Academy,Mihile,,South Korea,2003-03-01,0,Korea
4625,Nongshim Esports Academy,Sound,,South Korea,1988-02-03,0,Korea
4626,Nongshim Esports Academy,Sounda,,South Korea,2003-05-27,0,Korea
4627,Nongshim Esports Academy,SSUN,,South Korea,1997-11-20,0,Korea
4628,Nongshim RedForce,Chelly,,South Korea,1996-11-01,0,Korea
4629,Nongshim RedForce,Coco,,South Korea,1994-03-14,0,Korea
4630,Nongshim RedForce,DnDn,,South Korea,2003-05-18,0,Korea
4631,Nongshim RedForce,FIESTA,,South Korea,2003-05-04,0,Korea
4632,Nongshim RedForce,Irean,,South Korea,1989-10-25,0,Korea
4633,Nongshim RedForce,Noblesse,,South Korea,1995-01-12,0,Korea
4634,Nongshim RedForce,Peter,,South Korea,2003-04-28,0,Korea
4635,Nongshim RedForce,Quad,,South Korea,2002-08-25,0,Korea
4636,Nongshim RedForce,Sylvie,,South Korea,2002-12-04,0,Korea
4637,Nongshim RedForce,vital,,South Korea,2002-09-16,0,Korea
4638,Nongshim RedForce Academy,Carim,,South Korea,2007-04-09,0,Korea
4639,Nongshim RedForce Academy,Chico,,South Korea,1995-06-12,0,Korea
4640,Nongshim RedForce Academy,Dahlia,,South Korea,2004-06-19,0,Korea
4641,Nongshim RedForce Academy,Haenam,,South Korea,2005-01-13,0,Korea
4642,Nongshim RedForce Academy,Hwichan,,South Korea,2006-01-30,0,Korea
4643,Nongshim RedForce Academy,Jihoo,,South Korea,2006-10-28,0,Korea
4644,Nongshim RedForce Academy,Mareritt,,South Korea,1998-11-02,0,Korea
4645,Nongshim RedForce Academy,Miracle,,South Korea,,0,Korea
4646,Nongshim RedForce Academy,Oculus,,South Korea,2004-04-04,0,Korea
4647,Nongshim RedForce Academy,OddEye,,South Korea,2005-01-01,0,Korea
4648,NORD Esports,Hido,,Malta,,0,EMEA
4649,NORD Esports,Indecision,,Bulgaria,2002-11-21,0,EMEA
4650,NORD Esports,Kackos,,Poland,,0,EMEA
4651,NORD Esports,Malau,,France,2002-01-22,0,EMEA
4652,NORD Esports,MichelKLP,,Germany,,0,EMEA
4653,NORD Esports,Nicolas Perez,,France,1998-12-02,0,EMEA
4654,NORD Esports,OMON,,Czech Republic,2003-07-02,0,EMEA
4655,NORD Esports,Seneca,,Sweden,,0,EMEA
4656,NORD Esports,sinine,,Germany,,0,EMEA
4657,North Carolina State University,BOBtimer,,United States,2001-05-25,0,North America
4658,North Carolina State University,Ganfan,China,,1997-04-25,0,North America
4659,North Carolina State University,ggone,,South Korea,2002-12-07,0,North America
4660,North Carolina State University,Jas,,United States,,0,North America
4661,North Carolina State University,Nimb,,United States,2001-09-20,0,North America
4662,North Carolina State University,Pessoa,"United States,Brazil",United States,2001-07-21,0,North America
4663,North Carolina State University,Reddokuin,United States,,2001-07-03,0,North America
4664,Northeastern University,Firelight,,United States,1997-01-03,0,North America
4665,Northeastern University,Jebem,,United States,,0,North America
4666,Northeastern University,Stale Bagel,,United States,,0,North America
4667,Northeastern University,trash panda,,United States,,0,North America
4668,Northeastern University,woongst,,United States,,0,North America
4669,Northern Lions Esports,Aisu,France,,2001-02-02,0,EMEA
4670,Northern Lions Esports,Baul,,Sweden,2000-07-09,0,EMEA
4671,Northern Lions Esports,Dusseldrop,,Netherlands,1999-02-08,0,EMEA
4672,Northern Lions Esports,GreenThor,,Germany,2000-08-18,0,EMEA
4673,Northern Lions Esports,Niton,,Poland,2004-12-25,0,EMEA
4674,Northern Lions Esports,Space,,Belgium,2002-10-08,0,EMEA
4675,Northwood University,Aizo,,United States,2000-06-12,0,North America
4676,Northwood University,Chrono,United States,Philippines,,0,North America
4677,Northwood University,Clyde,,United States,1995-12-29,0,North America
4678,Northwood University,Heroux4,,United States,,0,North America
4679,Northwood University,Kelyx,,United States,1997-04-08,0,North America
4680,Northwood University,RBM,,United States,,0,North America
4681,NOVO Esports,darkchri,,Italy,,0,EMEA
4682,NOVO Esports,Imperial,,Ukraine,,0,EMEA
4683,NOVO Esports,Jony,"South Korea,Spain",South Korea,,0,EMEA
4684,NOVO Esports,KingofEvils,,Italy,2002-08-03,1,EMEA
4685,NOVO Esports,lobellan,Italy,,2003-03-20,0,EMEA
4686,NOVO Esports,Masti,,Italy,1997-02-11,0,EMEA
4687,NOVO Esports,Pain,,Italy,,1,EMEA
4688,NOVO Esports,PiskHello,,Italy,,0,EMEA
4689,NOVO Esports,Ryuin,,South Korea,,0,EMEA
4690,NOVO Esports,SkaR,,Italy,,0,EMEA
4691,NOVO Esports,Tinelli,,Italy,,0,EMEA
4692,NRAX Esports,Akvender,,Poland,,0,EMEA
4693,NRAX Esports,Alone,,Poland,2001-05-29,0,EMEA
4694,NRAX Esports,Dziuba,,Poland,,0,EMEA
4695,NRAX Esports,Koczis,,Poland,1998-12-03,0,EMEA
4696,NRAX Esports,Monnr,,Poland,,0,EMEA
4697,NRAX Esports,Nakar,,Poland,2003-08-01,0,EMEA
4698,NRAX Esports,Niwrok,,,,0,EMEA
4699,NRG,1onz,,Canada,1997-04-14,0,North America
4700,NRG,Apollo,,United States,1994-08-15,0,North America
4701,NRG,Contractz,,United States,1999-08-25,0,North America
4702,NRG,Croissant,,United States,,0,North America
4703,NRG,Damonte,,United States,1997-12-02,0,North America
4704,NRG,Dhokla,United States,India,1997-07-17,0,North America
4705,NRG,FBI,,Australia,1999-02-11,0,North America
4706,NRG,Gunaso,,Portugal,,0,North America
4707,NRG,IgNar,,South Korea,1996-11-20,0,North America
4708,NRG,Juves,,Australia,1994-01-12,0,North America
4709,NRG,Mash,,Canada,1994-12-22,0,North America
4710,NRG,myra,,Canada,1999-09-02,0,North America
4711,NRG,Palafox,,United States,1999-07-08,0,North America
4712,NRG,Poome,,Canada,1999-07-30,0,North America
4713,NRG,sOAZ,,France,1994-01-09,0,North America
4714,NRG,Thinkcard,,United States,1992-10-08,0,North America
4715,NXT,Exxidara,,Turkey,,0,EMEA
4716,NXT,Koenraad II,,Belgium,,0,EMEA
4717,NXT,Stoofvlees,Belgium,,,0,EMEA
4718,NXT,Tchokez,,Belgium,1999-04-16,0,EMEA
4719,NXT,Tiger,,Netherlands,1998-03-11,0,EMEA
4720,NYYRIKKI,Weka,,Finland,2002-09-04,1,Europe
4721,O'Gaming TV,Gardoum,,France,1991-02-22,0,EMEA
4722,Oakland University,2 PAC,,United States,,0,North America
4723,Oakland University,Bellow,,United States,,0,North America
4724,Oakland University,Endrit,,United States,,0,North America
4725,Oakland University,Itsjon,,United States,,0,North America
4726,Oakland University,Kealan,,United States,,0,North America
4727,Oakland University,Leone,,United States,,0,North America
4728,Oakland University,MrNefarious,,United States,,0,North America
4729,Oakland University,Muszyn,,United States,,0,North America
4730,Oakland University,Wzec,,United States,,0,North America
4731,Odivelas Sports Club,BerNNas,,Portugal,,0,EMEA
4732,Odivelas Sports Club,Bicas,,Portugal,,0,EMEA
4733,Odivelas Sports Club,Buzgej,,Slovakia,,0,EMEA
4734,Odivelas Sports Club,FisheR,,Germany,,0,EMEA
4735,Odivelas Sports Club,FlashQE,,Greece,,0,EMEA
4736,Odivelas Sports Club,Messclick,,Greece,2002-02-28,0,EMEA
4737,Odivelas Sports Club,Quintero22,,Portugal,,0,EMEA
4738,Odivelas Sports Club,turtle,"Brazil,Germany",Brazil,,0,EMEA
4739,Oh My Dream,banye,,China,,0,China
4740,Oh My Dream,Clock,,China,,0,China
4741,Oh My Dream,Delicate,,China,,0,China
4742,Oh My Dream,Elysia13,,China,,0,China
4743,Oh My Dream,geitang,,China,,0,China
4744,Oh My Dream,Linfeng,,China,,0,China
4745,Oh My Dream,Mori,,China,,0,China
4746,Oh My Dream,Munian,,China,,0,China
4747,Oh My Dream,Starry,,China,2004-10-14,0,China
4748,Oh My Dream,Yan,,China,,0,China
4749,Oh My Dream,Yannick,,China,,0,China
4750,Oh My Dream,YJJ,,China,,0,China
4751,Oh My God,Able,,China,2000-02-24,0,China
4752,Oh My God,Aki,,China,2000-04-09,0,China
4753,Oh My God,Creme,,China,2003-12-14,0,China
4754,Oh My God,Despa1r,,China,,0,China
4755,Oh My God,Jerry,,China,2001-01-24,0,China
4756,Oh My God,ppgod,,China,2000-03-31,0,China
4757,Oh My God,River,,China,,0,China
4758,Oh My God,shanji,,China,2000-09-14,0,China
4759,Ohio Northern University,Aggression,,United States,,0,North America
4760,Ohio Northern University,Kado,,United States,,0,North America
4761,Ohio Northern University,Kaii,,United States,,0,North America
4762,Ohio Northern University,Kuhz,,United States,1999-10-18,0,North America
4763,Ohio Northern University,Wiederum,,United States,,0,North America
4764,Ohio State University,5fire,,United States,1999-07-02,0,North America
4765,Ohio State University,BluE,,China,,0,North America
4766,Ohio State University,Cyborg,,United States,,0,North America
4767,Ohio State University,Inferno,,United States,2001-01-14,0,North America
4768,Ohio State University,Knight,,United States,,0,North America
4769,Ohio State University,miller68,,United States,,0,North America
4770,OKSavingsBank BRION,Drinker,,South Korea,1989-05-20,0,Korea
4771,OKSavingsBank BRION,Edgar,,South Korea,1984-01-03,0,Korea
4772,OKSavingsBank BRION,Effort,,South Korea,2000-11-23,0,Korea
4773,OKSavingsBank BRION,Hà Tiều Phu,,Vietnam,1997-08-26,0,Korea
4774,OKSavingsBank BRION,Hena,,South Korea,1999-10-08,0,Korea
4775,OKSavingsBank BRION,JackieWind,,Vietnam,1996-12-01,0,Korea
4776,OKSavingsBank BRION,Karis,,South Korea,2003-05-21,0,Korea
4777,OKSavingsBank BRION,MindFreak,,Spain,,0,Korea
4778,OKSavingsBank BRION,Morgan,,South Korea,2001-09-26,0,Korea
4779,OKSavingsBank BRION,Reach,,South Korea,1983-12-27,0,Korea
4780,OKSavingsBank BRION,UmTi,,South Korea,1999-06-02,0,Korea
4781,OKSavingsBank BRION Academy,Captain,,South Korea,2003-01-14,0,Korea
4782,OKSavingsBank BRION Academy,Feliz,,South Korea,2005-07-12,0,Korea
4783,OKSavingsBank BRION Academy,Iras,,South Korea,2005-05-05,0,Korea
4784,OKSavingsBank BRION Academy,JGL,,South Korea,2005-01-03,0,Korea
4785,OKSavingsBank BRION Academy,Kemish,,South Korea,2005-04-01,0,Korea
4786,OKSavingsBank BRION Academy,Levy,,South Korea,2007-01-30,0,Korea
4787,OKSavingsBank BRION Academy,ToongE,"United Kingdom,South Korea",United Kingdom,2004-08-01,0,Korea
4788,OKSavingsBank BRION Challengers,DDoiV,,South Korea,2003-10-21,0,Korea
4789,OKSavingsBank BRION Challengers,Enosh,,South Korea,2004-10-01,0,Korea
4790,OKSavingsBank BRION Challengers,Frim,,South Korea,2004-02-03,0,Korea
4791,OKSavingsBank BRION Challengers,Gyosoo,,South Korea,2003-11-25,0,Korea
4792,OKSavingsBank BRION Challengers,Ivory,,South Korea,2003-10-12,0,Korea
4793,OKSavingsBank BRION Challengers,MintTea,,South Korea,1988-03-27,0,Korea
4794,OKSavingsBank BRION Challengers,Pollu,,South Korea,2006-01-07,0,Korea
4795,OKSavingsBank BRION Challengers,Raptor,,South Korea,2004-11-15,0,Korea
4796,OKSavingsBank BRION Challengers,Sw0rd,,South Korea,1997-06-16,0,Korea
4797,Olympus Gaming,Astrai,,Morocco,2004-01-28,0,MENA
4798,Olympus Gaming,Marrow Ooze,,Serbia,1999-07-19,0,MENA
4799,Olympus Gaming,Xbix,,Morocco,,0,MENA
4800,Once Upon A Team,Eupho,,France,1998-12-02,0,EMEA
4801,Once Upon A Team,MasTou,,France,,0,EMEA
4802,Once Upon A Team,Neyko,,Belgium,2002-09-23,0,EMEA
4803,Once Upon A Team,Octomalus,,Belgium,1999-01-05,0,EMEA
4804,Once Upon A Team,Sm0oZi,,Belgium,,0,EMEA
4805,Once Upon A Team,Spinto,,Belgium,2002-11-10,0,EMEA
4806,One More Esports,Eryu,,Tunisia,2000-07-29,0,EMEA
4807,One More Esports,Sad,,Egypt,2001-03-13,0,EMEA
4808,One More Esports,Santa,,Egypt,2004-07-18,0,EMEA
4809,One More Esports,x4NTY,,Germany,,0,EMEA
4810,One More Esports,Zankiller,,Morocco,,0,EMEA
4811,One Trick Production,Chips,,France,,0,EMEA
4812,One Trick Production,ImSoFresh,,Belgium,1992-07-29,0,EMEA
4813,One Trick Production,Marex,,France,1996-06-05,0,EMEA
4814,One Trick Production,Noi,,France,,0,EMEA
4815,One Trick Production,Trayton,,France,1998-09-26,0,EMEA
4816,One Trick Production,Tweekz,,France,1988-10-11,0,EMEA
4817,Orbit Anonymo,Aincardz,,Poland,,0,EMEA
4818,Orbit Anonymo,Czypsy,,Poland,2000-05-04,0,EMEA
4819,Orbit Anonymo,Kwan,,Italy,,0,EMEA
4820,Orbit Anonymo,Neramin,,Turkey,,0,EMEA
4821,Orbit Anonymo,pr1me,,Turkey,,0,EMEA
4822,Orbit Anonymo,Roison,,Poland,1998-07-13,0,EMEA
4823,Orbit Anonymo,Savero,,Czech Republic,2004-05-26,0,EMEA
4824,Orbit Anonymo,Tabasko,,Poland,1995-11-16,0,EMEA
4825,Osaka,Athyz,,Colombia,1997-03-05,0,Latin America
4826,Osaka,Leidcroop,,Colombia,,0,Latin America
4827,Osaka,Lenore,,Colombia,1998-09-18,0,Latin America
4828,Osaka,Letras,,Mexico,,0,Latin America
4829,Osaka,lll,,Colombia,,0,Latin America
4830,Osaka,Marth,,Mexico,,0,Latin America
4831,Osaka,Orion,,Colombia,,0,Latin America
4832,Osaka,Shayla,,Mexico,,0,Latin America
4833,Osaka,Shere,,Spain,,0,Latin America
4834,Ottawa University,Blonde,,United States,,0,North America
4835,Ottawa University,Kota,,United States,1998-09-19,0,North America
4836,Ottawa University,kyllian,,United States,,0,North America
4837,Ottawa University,Levi Pug,,United States,,0,North America
4838,Ottawa University,Trixter,,Canada,,0,North America
4839,Over Power Gaming Center,Akokgt,,Iraq,,0,MENA
4840,Over Power Gaming Center,Aliop,,Iraq,1999-07-08,0,MENA
4841,Over Power Gaming Center,Baby,,Iraq,,0,MENA
4842,Over Power Gaming Center,Dante,,Iraq,1994-07-13,0,MENA
4843,Over Power Gaming Center,Diablo,,Iraq,2000-01-06,0,MENA
4844,Over Power Gaming Center,Fear,,Iraq,2000-11-01,0,MENA
4845,Over Power Gaming Center,M3N,,Iraq,,0,MENA
4846,Over Power Gaming Center,SMSM,,Iraq,,0,MENA
4847,Over Power Gaming Center,Uouoooo,,Iraq,,0,MENA
4848,OverMinds,Exyzxz,,Algeria,1999-07-06,0,MENA
4849,OverMinds,Houbel,,Algeria,1995-03-02,0,MENA
4850,OverMinds,Xenogan,,,,0,MENA
4851,Ownerd e-Sports,Sadia,,Brazil,,1,Brazil
4852,Oxygen Valiants,Aaron,,Spain,,0,EMEA
4853,Oxygen Valiants,Aizhon,,Spain,,0,EMEA
4854,Oxygen Valiants,Babeta,,Spain,,0,EMEA
4855,Oxygen Valiants,Deceller,,Spain,,0,EMEA
4856,Oxygen Valiants,FeeNiixZ,,Spain,1999-11-01,0,EMEA
4857,Oxygen Valiants,Jorx,,Spain,2000-08-24,0,EMEA
4858,Oxygen Valiants,Parlita,,Spain,,0,EMEA
4859,Oxygen Valiants,Spartan,,Spain,1997-03-17,0,EMEA
4860,Oxygen Valiants,Universe,"Ukraine,Spain",Ukraine,1998-05-05,0,EMEA
4861,paiN Gaming,Bvoy,,South Korea,1997-12-18,0,Brazil
